eventType,eventTime,symbol,newClientOrderId,side,orderType,quantity,price,orderId,orderTime,lastTradeQuantity,totalTradeQuantity,priceLastTrade,commission,commissionAsset,tradeId,isBuyerMaker,creationTime,totalQuoteTradeQuantity,_id
executionReport,1:55:32 PM,DOGEUSD,H6JP1MoCGKJT4RxwLj6kZG,SELL,LIMIT,277.00000000,0.1806,112160457,1:55:32 PM,277.00000000,277.00000000,0.1806,0.00012131,BNB,13841995,true,1:55:31 PM,50.0262,UsUi4giH1oKTie8i
executionReport,6:07:13 AM,DOGEUSD,6LRUQjWIG8a4tyZbUZDA1R,BUY,LIMIT,234.00000000,0.2135,110774527,6:07:13 AM,234.00000000,234.00000000,0.2135,0.00011511,BNB,13792228,true,6:01:36 AM,49.9590,UtCT8ioM79WTcTXv
executionReport,7:25:38 AM,DOGEUSD,Kga29A4ONKnGj9dQFY7E3u,BUY,LIMIT,254.00000000,0.1962,117300068,7:25:38 AM,254.00000000,254.00000000,0.1962,0.00012436,BNB,14075054,true,7:24:15 AM,49.8348,UvgdZ8CY1LY2M2G3
executionReport,5:40:03 AM,DOGEUSD,Aza62tz8vIAwkvh8UPiJpU,BUY,LIMIT,279.00000000,0.1792,112399385,5:40:03 AM,279.00000000,279.00000000,0.1792,0.00012280,BNB,13851264,true,5:29:00 AM,49.9968,Uvl89NeRrMp4vhxT
executionReport,6:35:02 AM,DOGEUSD,Lexf9yLhQm40hJGe1bJ4Of,BUY,LIMIT,279.00000000,0.1786,112418661,6:35:02 AM,279.00000000,279.00000000,0.1786,0.00012375,BNB,13851697,true,6:28:33 AM,49.8294,UzU2nifTvqp8B1nH
executionReport,4:10:39 PM,DOGEUSD,lJM6edku84a21d5a5ncq5r,SELL,LIMIT,237.00000000,0.2106,110302331,4:10:39 PM,237.00000000,237.00000000,0.2106,0.00011992,BNB,13780367,true,4:10:38 PM,49.9122,V1gs9rlToZ80KSe1
executionReport,6:36:52 AM,DOGEUSD,gbWRS6bOSFtqIgI92KL90B,BUY,LIMIT,280.00000000,0.1783,112421550,6:36:52 AM,280.00000000,280.00000000,0.1783,0.00012435,BNB,13851736,true,6:35:27 AM,49.9240,V3DGjPMGjsTgqxwE
executionReport,10:12:44 PM,DOGEUSD,VM8RGUcr3VT7iAuaXgsTv0,BUY,LIMIT,295.00000000,0.1691,112726176,10:12:44 PM,295.00000000,295.00000000,0.1691,0.00012616,BNB,13865172,true,10:07:39 PM,49.8845,V4AnI8F0MDLgBf6P
executionReport,3:49:40 PM,DOGEUSD,nAAuNMvUNHrtU6IS53nECH,BUY,LIMIT,236.00000000,0.2117,110293507,3:49:40 PM,236.00000000,236.00000000,0.2117,0.00011955,BNB,13780168,true,3:40:41 PM,49.9612,V6JioEyhtJv7HH6h
executionReport,5:15:48 AM,DOGEUSD,8pcMflFW6SdTV4rhdSapC8,SELL,LIMIT,254.00000000,0.1969,117272739,5:15:48 AM,254.00000000,254.00000000,0.1969,0.00012475,BNB,14074383,true,5:15:39 AM,50.0126,VGcw8ohLnubFnEbm
executionReport,8:35:49 AM,DOGEUSD,q5lJEKJ0QBSZM2jYxS2sxx,SELL,LIMIT,249.00000000,0.2011,111168509,8:35:49 AM,249.00000000,249.00000000,0.2011,0.00012161,BNB,13805729,true,8:35:44 AM,50.0739,VHdb9OPK8hCeF9j3
executionReport,11:31:14 AM,DOGEUSD,sPh2IqKFhOBzfDilC4NJSK,BUY,LIMIT,249.00000000,0.2007,111728010,11:31:14 AM,249.00000000,249.00000000,0.2007,0.00012042,BNB,13826892,true,11:30:01 AM,49.9743,VJ4uoZ3WNR9Co4Rz
executionReport,12:15:36 PM,DOGEUSD,Gjtn8aJeteaWozBSJuh29y,SELL,LIMIT,269.00000000,0.1858,112117686,12:15:36 PM,269.00000000,269.00000000,0.1858,0.00012040,BNB,13838972,true,12:15:33 PM,49.9802,VJXjp9tYzVR2KRMg
executionReport,3:28:48 PM,DOGEUSD,TPxQiYDHDlIHqsW035k3py,BUY,LIMIT,283.00000000,0.1765,112594847,3:28:48 PM,283.00000000,283.00000000,0.1765,0.00012137,BNB,13858975,true,3:18:42 PM,49.9495,VMlT2ZjY83s0bA03
executionReport,9:26:13 AM,DOGEUSD,oIuoVyxsJBDAkPgH6mtszl,SELL,LIMIT,267.00000000,0.1874,112068248,9:26:13 AM,267.00000000,267.00000000,0.1874,0.00012210,BNB,13836926,true,9:26:06 AM,50.0358,VRGkhnJsAairsXd9
executionReport,3:27:54 PM,DOGEUSD,KtqlmwTy1NOGwkMYxjy3Je,SELL,LIMIT,254.00000000,0.1971,111805893,3:27:54 PM,254.00000000,254.00000000,0.1971,0.00012138,BNB,13829230,true,3:27:51 PM,50.0634,VUyxdrGt5dHq45iA
executionReport,8:39:10 PM,DOGEUSD,zgIuQuwZWrfITbKnQtONX3,SELL,LIMIT,253.00000000,0.1976,111872713,8:39:10 PM,253.00000000,253.00000000,0.1976,0.00012132,BNB,13831426,true,8:39:01 PM,49.9928,VWCexBet7FN8FnUn
executionReport,12:10:56 PM,DOGEUSD,idk5kWogbYE1W4YYVzegSR,SELL,LIMIT,241.00000000,0.2075,110864853,12:10:56 PM,241.00000000,241.00000000,0.2075,0.00011760,BNB,13795155,true,12:10:53 PM,50.0075,VY4tQH3EAmjOTHHg
executionReport,7:42:20 AM,DOGEUSD,JNKn3Egya88P02HOeD010w,SELL,LIMIT,286.00000000,0.1748,112449725,7:42:20 AM,286.00000000,286.00000000,0.1748,0.00012391,BNB,13853079,true,7:42:19 AM,49.9928,VbemiYHgKJLbVTnF
executionReport,9:26:06 AM,DOGEUSD,MJP3o97YAZ9DIJ5UvrnuoI,BUY,LIMIT,267.00000000,0.1873,112068153,9:26:06 AM,267.00000000,267.00000000,0.1873,0.00012212,BNB,13836911,true,9:25:57 AM,50.0091,Vf8OufkCdlxWu8WW
executionReport,3:13:43 PM,DOGEUSD,eCPfKrRR2OBjllwCnUJli2,BUY,LIMIT,282.00000000,0.1772,112589889,3:13:43 PM,282.00000000,282.00000000,0.1772,0.00012118,BNB,13858756,true,2:57:16 PM,49.9704,VfF8hECcNPejqua1
executionReport,9:23:19 AM,DOGEUSD,YTj6kucqmiztLZLQgPabrY,SELL,LIMIT,258.00000000,0.1940,117325968,9:23:19 AM,258.00000000,258.00000000,0.1940,0.00012633,BNB,14076006,true,9:23:15 AM,50.0520,VfXO04ZhdtTQpMKD
executionReport,8:41:21 AM,DOGEUSD,huikWtar11HF1mWsEn0K9t,BUY,LIMIT,264.00000000,0.1891,112012516,8:41:21 AM,264.00000000,264.00000000,0.1891,0.00012152,BNB,13836217,true,6:32:45 AM,49.9224,VhHVIyFRut1S1nGF
executionReport,4:10:39 PM,DOGEUSD,ruUflfcQRvmoyzDa9BWgFt,SELL,LIMIT,227.00000000,0.2207,109790475,4:10:39 PM,227.00000000,227.00000000,0.2207,0.00012000,BNB,13763178,true,4:10:35 PM,50.0989,VlInPBCOp3oOzCK8
executionReport,12:02:51 AM,DOGEUSD,bANizk3zQ24pCKEznWOZYd,BUY,LIMIT,257.00000000,0.1945,111920038,12:02:51 AM,257.00000000,257.00000000,0.1945,0.00012317,BNB,13832978,true,12:02:13 AM,49.9865,Vm9MksUyXwSbHPFH
executionReport,4:57:29 PM,DOGEUSD,Sio8Qbem5EES5chme3ftkK,SELL,LIMIT,287.00000000,0.1740,112621637,4:57:29 PM,287.00000000,287.00000000,0.1740,0.00012240,BNB,13860325,true,4:57:29 PM,49.9380,VuaFxRlsvsKiVLx7
executionReport,9:25:56 AM,DOGEUSD,Abe8v72pbz28vdtjyviGm5,SELL,LIMIT,267.00000000,0.1876,112068141,9:25:56 AM,267.00000000,267.00000000,0.1876,0.00012240,BNB,13836887,true,9:25:56 AM,50.0892,VvLpEvTMdFQhX9nY
executionReport,11:38:34 PM,DOGEUSD,L63eHQssND9pjDM4rRkkDE,SELL,LIMIT,236.00000000,0.2116,110413698,11:38:34 PM,236.00000000,236.00000000,0.2116,0.00011878,BNB,13783506,true,11:38:26 PM,49.9376,VvozDQ8U3OJ0NTZW
executionReport,11:54:21 PM,DOGEUSD,BgyMTFEkPDfmADOvQR9E7c,BUY,LIMIT,236.00000000,0.2112,110415536,11:54:21 PM,236.00000000,236.00000000,0.2112,0.00011933,BNB,13783583,true,11:44:55 PM,49.8432,Vw1z2HVjBslCRPlZ
executionReport,6:31:55 AM,DOGEUSD,6DcquqcHmslldZy6ZXXxMk,SELL,LIMIT,234.00000000,0.2133,110783183,6:31:55 AM,234.00000000,234.00000000,0.2133,0.00011505,BNB,13792386,true,6:31:51 AM,49.9122,VxO58Qv5kzYQeOBg
executionReport,6:29:10 AM,DOGEUSD,IfMdamrRzJs6l3UVcXVsP6,BUY,LIMIT,231.00000000,0.2157,110106323,6:29:10 AM,231.00000000,231.00000000,0.2157,0.00011921,BNB,13774990,true,6:06:42 AM,49.8267,W2AFvCVdzFf4LIOe
executionReport,1:16:52 PM,DOGEUSD,IiBp9VJDavpskRg0TMgb3l,SELL,LIMIT,276.00000000,0.1814,112144738,1:16:52 PM,276.00000000,276.00000000,0.1814,0.00012138,BNB,13840974,true,1:16:52 PM,50.0664,W42kCDuJR3uvCtaS
executionReport,3:01:34 AM,DOGEUSD,OwYQAhGJiHvmfFcCX3SXf4,SELL,LIMIT,262.00000000,0.1909,111964929,3:01:34 AM,54.00000000,262.00000000,0.1909,0.00002555,BNB,13834056,true,3:01:16 AM,50.0158,W7F70EEnYolnbmmr
executionReport,1:55:20 PM,DOGEUSD,KUpwTg4BsUMCBFpNsxSELD,BUY,LIMIT,277.00000000,0.1805,112159457,1:55:20 PM,277.00000000,277.00000000,0.1805,0.00012147,BNB,13841969,true,1:53:25 PM,49.9985,W8tyej3PeTX17hoA
executionReport,5:40:03 AM,DOGEUSD,s8m3NdhqZ38KEBe6afRMVx,BUY,LIMIT,279.00000000,0.1792,112399393,5:40:03 AM,279.00000000,279.00000000,0.1792,0.00012280,BNB,13851268,true,5:29:00 AM,49.9968,WCcLh4TNPVOK9sEs
executionReport,7:32:12 PM,DOGEUSD,Eue7OHkgLJbCFe7hS95xFR,BUY,LIMIT,290.00000000,0.1721,112664792,7:32:12 PM,65.00000000,290.00000000,0.1721,0.00002761,BNB,13862253,true,7:31:31 PM,49.9090,WInD0p6rivLudaDG
executionReport,12:13:22 PM,DOGEUSD,HOcD3nw4AI5VbRwaqvbzg7,SELL,LIMIT,267.00000000,0.1872,112116272,12:13:22 PM,267.00000000,267.00000000,0.1872,0.00011978,BNB,13838743,true,12:13:16 PM,49.9824,WNWfUI2KMleX26sZ
executionReport,11:54:21 PM,DOGEUSD,AXN2n7X21m3oWw5uKNMnor,BUY,LIMIT,236.00000000,0.2112,110415535,11:54:21 PM,236.00000000,236.00000000,0.2112,0.00011933,BNB,13783582,true,11:44:55 PM,49.8432,WPjdsvrfZCwTN9vF
executionReport,2:56:32 PM,DOGEUSD,qe66tXbfZFU3A6Ho53k7qd,SELL,LIMIT,245.00000000,0.2044,110915956,2:56:32 PM,245.00000000,245.00000000,0.2044,0.00012093,BNB,13797088,true,2:56:28 PM,50.0780,WScks3XWfmqgA6Zd
executionReport,7:11:39 AM,DOGEUSD,x5WGxdcSL1DOoNNTKGlomX,BUY,LIMIT,236.00000000,0.2120,110792561,7:11:39 AM,236.00000000,236.00000000,0.2120,0.00011634,BNB,13792592,true,7:08:59 AM,50.0320,WYHePQ6lTvomVsde
executionReport,6:32:38 AM,DOGEUSD,GQTG3WqIO6r7lfjd5cFkqj,BUY,LIMIT,263.00000000,0.1895,112012010,6:32:38 AM,263.00000000,263.00000000,0.1895,0.00011982,BNB,13835054,true,6:31:59 AM,49.8385,WainvLVEqEILv6WF
executionReport,1:11:05 PM,DOGEUSD,WlGiDIf9ktANdj5sMmdh36,SELL,LIMIT,275.00000000,0.1816,112141297,1:11:05 PM,275.00000000,275.00000000,0.1816,0.00012114,BNB,13840765,true,1:10:58 PM,49.9400,WdfrsqOv5TtClpw9
executionReport,12:18:37 PM,DOGEUSD,nM7agP1YIVaU7GMVyHWLzh,SELL,LIMIT,270.00000000,0.1852,112119422,12:18:37 PM,72.00000000,270.00000000,0.1852,0.00003208,BNB,13839169,true,12:18:28 PM,50.0040,Wece4TmZqsf3yJzG
executionReport,9:44:59 AM,DOGEUSD,pcQQLAQYEz2YOAHj1TbHRe,SELL,LIMIT,248.00000000,0.2020,111686419,9:44:59 AM,248.00000000,248.00000000,0.2020,0.00012148,BNB,13825502,true,9:44:59 AM,50.0960,Wh18DiDUj8EY3Ipz
executionReport,4:57:19 PM,DOGEUSD,AQovH7O5cv3o63QWcFdqjg,BUY,LIMIT,286.00000000,0.1745,112449742,4:57:19 PM,286.00000000,286.00000000,0.1745,0.00012271,BNB,13860242,true,7:42:20 AM,49.9070,WkTO2GwlGgMmG5bz
executionReport,4:42:12 AM,DOGEUSD,NhphvhdgNIztn7hBC0EKPM,BUY,LIMIT,277.00000000,0.1803,112160466,4:42:12 AM,277.00000000,277.00000000,0.1803,0.00012265,BNB,13850433,true,1:55:32 PM,49.9431,WsDdVZPRCTysMIQN
executionReport,6:51:03 AM,DOGEUSD,foJCXNHaFwQiLnFOHhHnmh,SELL,LIMIT,235.00000000,0.2125,110788151,6:51:03 AM,235.00000000,235.00000000,0.2125,0.00011569,BNB,13792482,true,6:51:02 AM,49.9375,WskTqK70yxynkfY4
executionReport,2:55:12 PM,DOGEUSD,SYJm4OxyZOdMbBD2uHWfPJ,SELL,LIMIT,252.00000000,0.1983,111794735,2:55:12 PM,252.00000000,252.00000000,0.1983,0.00012192,BNB,13828889,true,2:55:12 PM,49.9716,Wv1XAffxaHp7sOvL
executionReport,6:01:25 AM,DOGEUSD,M8VzX33HHDCUTWKMxfOM0M,BUY,LIMIT,233.00000000,0.2142,110773750,6:01:25 AM,233.00000000,233.00000000,0.2142,0.00011475,BNB,13792128,true,6:00:28 AM,49.9086,WwpC1f6Lxun17C3o
executionReport,1:35:58 PM,DOGEUSD,JY7WzpVGY7OFEAARidGgzo,BUY,LIMIT,238.00000000,0.2102,110244940,1:35:58 PM,238.00000000,238.00000000,0.2102,0.00012016,BNB,13778902,true,1:23:37 PM,50.0276,WyCDlbx9R3UiqaDe
executionReport,12:12:55 PM,DOGEUSD,bYr731Uh6nWVYvVRO2oF7B,BUY,LIMIT,267.00000000,0.1871,112068380,12:12:55 PM,186.00000000,267.00000000,0.1871,0.00008341,BNB,13838736,true,9:26:13 AM,49.9557,WywgBdzQJc2kKjZW
executionReport,11:54:24 PM,DOGEUSD,UBh2rmqnG9EXr25g2FvqaV,SELL,LIMIT,237.00000000,0.2114,110418228,11:54:24 PM,237.00000000,237.00000000,0.2114,0.00011969,BNB,13783588,true,11:54:22 PM,50.1018,X4bFph9vADnp037i
executionReport,2:56:26 PM,DOGEUSD,y4Zpwuipv4MUqA8DgMkhUu,SELL,LIMIT,245.00000000,0.2042,110915823,2:56:26 PM,245.00000000,245.00000000,0.2042,0.00012069,BNB,13797076,true,2:56:21 PM,50.0290,X83ixBbMntDTwJz6
executionReport,8:44:37 AM,DOGEUSD,4yJibZcp3CUFD5hJZHhrFJ,BUY,LIMIT,265.00000000,0.1884,112053831,8:44:37 AM,265.00000000,265.00000000,0.1884,0.00012188,BNB,13836329,true,8:44:34 AM,49.9260,XEV2Q2CKqVKU2yfU
executionReport,8:02:05 AM,DOGEUSD,vks0h2vhUpfXW542Zs1jN0,SELL,LIMIT,256.00000000,0.1954,117308004,8:02:05 AM,256.00000000,256.00000000,0.1954,0.00012527,BNB,14075305,true,8:02:01 AM,50.0224,XGBMb0C7fRF3z8cr
executionReport,3:00:53 AM,DOGEUSD,m4W9UBZXQvp0BHiiSL6tgy,BUY,LIMIT,262.00000000,0.1908,111960755,3:00:53 AM,262.00000000,262.00000000,0.1908,0.00012403,BNB,13834049,true,2:43:19 AM,49.9896,XJN5vYpI65x2IRum
executionReport,7:13:59 AM,DOGEUSD,0FU0WHodOR67JNtDjPGRE3,SELL,LIMIT,282.00000000,0.1773,112435795,7:13:59 AM,282.00000000,282.00000000,0.1773,0.00012419,BNB,13852205,true,7:13:54 AM,49.9986,XV6Z6AHrcAVrzDpf
executionReport,7:42:20 AM,DOGEUSD,JjeYbIKt1RlSnsfIzdW3Au,SELL,LIMIT,286.00000000,0.1748,112449722,7:42:20 AM,286.00000000,286.00000000,0.1748,0.00012391,BNB,13853077,true,7:42:19 AM,49.9928,XdsqOs18oDrwXwUg
executionReport,1:10:37 PM,DOGEUSD,Y9okocxbLUN8X5JCnelIdC,SELL,LIMIT,232.00000000,0.2154,110235588,1:10:37 PM,232.00000000,232.00000000,0.2154,0.00011828,BNB,13778016,true,1:10:28 PM,49.9728,Xe3wd0V9zI9mXtK3
executionReport,3:23:42 AM,DOGEUSD,H6MG1KdLwInQ50H5YRc51v,BUY,LIMIT,230.00000000,0.2168,110057683,3:23:42 AM,230.00000000,230.00000000,0.2168,0.00011992,BNB,13774336,true,3:23:03 AM,49.8640,XecfX0ANLztELOG1
executionReport,11:15:01 AM,DOGEUSD,KuGDZyN2KvAAn3hpRLyZKn,SELL,LIMIT,232.00000000,0.2157,110208223,11:15:01 AM,232.00000000,232.00000000,0.2157,0.00011919,BNB,13777250,true,11:14:55 AM,50.0424,Xf7AbXjqLFxKXLni
executionReport,2:42:36 PM,DOGEUSD,3Elsz1tM9OBA4zVSVmmhXI,SELL,LIMIT,281.00000000,0.1782,112586074,2:42:36 PM,281.00000000,281.00000000,0.1782,0.00012147,BNB,13858243,true,2:42:32 PM,50.0742,XjAcyeA2CIHbsoRO
executionReport,9:26:06 AM,DOGEUSD,IXfCnVqpqaTqWg6ZI3U9MJ,BUY,LIMIT,267.00000000,0.1873,112068155,9:26:06 AM,267.00000000,267.00000000,0.1873,0.00012212,BNB,13836912,true,9:25:57 AM,50.0091,XtRCTbwBrBpJoPvH
executionReport,7:11:40 AM,DOGEUSD,2J4ARhbLAHQaqwfcSHs1xf,SELL,LIMIT,236.00000000,0.2120,110793278,7:11:40 AM,236.00000000,236.00000000,0.2120,0.00011628,BNB,13792596,true,7:11:39 AM,50.0320,Xvm4Jd9fsvq39NOW
executionReport,12:15:36 PM,DOGEUSD,I1NUzIBj5G7u5TtBEzWXxm,SELL,LIMIT,269.00000000,0.1858,112117685,12:15:36 PM,7.00000000,269.00000000,0.1858,0.00000312,BNB,13838971,true,12:15:33 PM,49.9802,Y13L9Rehl1s7JsP1
executionReport,12:18:51 PM,DOGEUSD,NiymKTRE9aBpIXxmgdvtdG,SELL,LIMIT,270.00000000,0.1850,112119628,12:18:51 PM,270.00000000,270.00000000,0.1850,0.00012063,BNB,13839207,true,12:18:46 PM,49.9500,Y1JOZ83bk7rp6tyV
executionReport,9:03:47 PM,DOGEUSD,x9FaHbzPgEl3B15wskXgsD,SELL,LIMIT,233.00000000,0.2148,110669952,9:03:47 PM,233.00000000,233.00000000,0.2148,0.00011596,BNB,13789785,true,9:03:46 PM,50.0484,Y4WL2NvFRgoZXrRj
executionReport,9:42:25 AM,DOGEUSD,HH9GOgqAnQZXc5CJgrsvBK,SELL,LIMIT,247.00000000,0.2025,111684947,9:42:25 AM,247.00000000,247.00000000,0.2025,0.00012148,BNB,13825424,true,9:42:21 AM,50.0175,Y5c1OQffKQTHm9oR
executionReport,7:06:04 AM,DOGEUSD,8ySv09ViQXXTLON3ZGFENn,SELL,LIMIT,247.00000000,0.2027,111144748,7:06:04 AM,247.00000000,247.00000000,0.2027,0.00012050,BNB,13805247,true,7:05:57 AM,50.0669,Y7S6cHodMqcL5qtu
executionReport,5:47:52 AM,DOGEUSD,OpulhRmZxCUEvSMAp9U0st,SELL,LIMIT,245.00000000,0.2037,111130552,5:47:52 AM,245.00000000,245.00000000,0.2037,0.00011994,BNB,13805056,true,5:47:52 AM,49.9065,Y9u4dljrLXTAEq5c
executionReport,2:09:16 PM,DOGEUSD,DW1heTD65RaPabTHN9ie8v,SELL,LIMIT,280.00000000,0.1786,112578169,2:09:16 PM,280.00000000,280.00000000,0.1786,0.00012134,BNB,13857788,true,2:09:10 PM,50.0080,YDl6XO1j0zvxvKY4
executionReport,6:33:47 AM,DOGEUSD,JdOFPgSobPjrBIyxJRcZb2,SELL,LIMIT,233.00000000,0.2149,110116042,6:33:47 AM,233.00000000,233.00000000,0.2149,0.00012033,BNB,13775166,true,6:33:46 AM,50.0717,YExYo1xFNl7PceNy
executionReport,7:08:12 AM,DOGEUSD,UtcuMCkjL42Prcrlww5ZP9,BUY,LIMIT,233.00000000,0.2143,110126829,7:08:12 AM,233.00000000,233.00000000,0.2143,0.00012033,BNB,13775473,true,7:00:20 AM,49.9319,YHaPFFKI1wZuus5e
executionReport,10:06:25 PM,DOGEUSD,Kt7mgYNtD4RimkMqg7rsAb,SELL,LIMIT,295.00000000,0.1695,112725530,10:06:25 PM,295.00000000,295.00000000,0.1695,0.00012617,BNB,13864966,true,10:06:21 PM,50.0025,YHrhXfIwkorIP3Hy
executionReport,6:04:45 AM,DOGEUSD,8G8PXEEQ6HfkIE4fq8JfyD,SELL,LIMIT,231.00000000,0.2162,110105518,6:04:45 AM,231.00000000,231.00000000,0.2162,0.00011933,BNB,13774875,true,6:04:35 AM,49.9422,YP8w2swMWKAx0bs8
executionReport,7:08:54 AM,DOGEUSD,PZBfrc2v27i2ZA12ZWToQ5,BUY,LIMIT,235.00000000,0.2122,110788165,7:08:54 AM,235.00000000,235.00000000,0.2122,0.00011574,BNB,13792563,true,6:51:03 AM,49.8670,YTAwXsMiWXpReXEd
executionReport,1:53:23 PM,DOGEUSD,QTLOEeXNKrDAsW9tCRMB9s,BUY,LIMIT,276.00000000,0.1807,112158479,1:53:23 PM,276.00000000,276.00000000,0.1807,0.00012111,BNB,13841872,true,1:51:31 PM,49.8732,YcXnJ8EfHLq4knLK
executionReport,11:43:12 AM,DOGEUSD,2qUOt1z6vfdmM7WfKoCYIZ,BUY,LIMIT,250.00000000,0.2000,111732015,11:43:12 AM,250.00000000,250.00000000,0.2000,0.00012083,BNB,13827033,true,11:40:11 AM,50.0000,YjpwY7LAFj7Rbsvi
executionReport,7:08:48 AM,DOGEUSD,fJpmcM21zte1trKUNFOc5i,SELL,LIMIT,248.00000000,0.2019,111145919,7:08:48 AM,248.00000000,248.00000000,0.2019,0.00012087,BNB,13805286,true,7:08:46 AM,50.0712,YwCHcOTPTXBKGpHG
executionReport,7:24:26 AM,DOGEUSD,6JhokZ2t0x2rSxa46r4lEK,SELL,LIMIT,285.00000000,0.1756,112441599,7:24:26 AM,285.00000000,285.00000000,0.1756,0.00012389,BNB,13852546,true,7:24:20 AM,50.0460,Z1TOoYmTDfB9ERyT
executionReport,12:04:01 AM,DOGEUSD,av47oDXecVt2etyigO1vlM,SELL,LIMIT,258.00000000,0.1937,111921530,12:04:01 AM,258.00000000,258.00000000,0.1937,0.00012353,BNB,13833031,true,12:04:00 AM,49.9746,Z2bPBSXwajA2hSeL
executionReport,7:15:35 AM,DOGEUSD,FNoBunszfA134MUv829hwo,SELL,LIMIT,283.00000000,0.1766,112436703,7:15:35 AM,283.00000000,283.00000000,0.1766,0.00012418,BNB,13852312,true,7:15:33 AM,49.9778,Z9IDq1RTzJZgUySq
executionReport,5:28:49 AM,DOGEUSD,iASomxB01d8BbjkE6rSfQH,BUY,LIMIT,277.00000000,0.1799,112395742,5:28:49 AM,277.00000000,277.00000000,0.1799,0.00012215,BNB,13851076,true,5:16:57 AM,49.8323,ZA9WmugeeoJgmjMF
executionReport,12:16:11 PM,DOGEUSD,VitaQsATTiM3XfehkQDcdD,BUY,LIMIT,269.00000000,0.1855,112117722,12:16:11 PM,269.00000000,269.00000000,0.1855,0.00012028,BNB,13839015,true,12:15:36 PM,49.8995,ZAADL3M6j6V0H31N
executionReport,12:07:53 AM,DOGEUSD,qu5eMbjXCXpESqX7l6X4g5,SELL,LIMIT,237.00000000,0.2113,110421936,12:07:53 AM,237.00000000,237.00000000,0.2113,0.00011997,BNB,13783663,true,12:07:47 AM,50.0781,ZADTRPmKd6L89rA6
executionReport,3:49:40 PM,DOGEUSD,HtKKI7cs3Zh8d9SOJG4qLT,BUY,LIMIT,236.00000000,0.2117,110294518,3:49:40 PM,9.00000000,236.00000000,0.2117,0.00000455,BNB,13780170,true,3:45:09 PM,49.9612,ZAJaM6ZrfjgX2yz0
executionReport,12:12:24 PM,DOGEUSD,91T9vlTjmV57yzcntWc5yF,BUY,LIMIT,241.00000000,0.2073,110865799,12:12:24 PM,241.00000000,241.00000000,0.2073,0.00011798,BNB,13795186,true,12:12:14 PM,49.9593,ZFZ2VNpBduYcYq6d
executionReport,5:40:12 AM,DOGEUSD,yaVt4N53Be2qMdoM6ZtTJl,SELL,LIMIT,279.00000000,0.1794,112403472,5:40:12 AM,279.00000000,279.00000000,0.1794,0.00012293,BNB,13851274,true,5:40:04 AM,50.0526,ZIJoIptf4bnqlJdw
executionReport,6:54:28 PM,DOGEUSD,C43mDYA2peP1IwLKdpUM7r,BUY,LIMIT,287.00000000,0.1738,112648590,6:54:28 PM,287.00000000,287.00000000,0.1738,0.00012348,BNB,13861680,true,6:44:09 PM,49.8806,ZMlunYnzYdrhyYjt
executionReport,7:08:12 AM,DOGEUSD,oqpUT3eXwH44Cy64GHASdj,BUY,LIMIT,233.00000000,0.2143,110126825,7:08:12 AM,233.00000000,233.00000000,0.2143,0.00012033,BNB,13775472,true,7:00:20 AM,49.9319,ZNPK4TMtrupeXzBS
executionReport,7:30:10 PM,DOGEUSD,PzLE2MXEwaEH7xNVPcRREI,BUY,LIMIT,289.00000000,0.1725,112662845,7:30:10 PM,289.00000000,289.00000000,0.1725,0.00012303,BNB,13862164,true,7:28:01 PM,49.8525,ZUABjD3xdrQ8FlWX
executionReport,1:55:32 PM,DOGEUSD,ULLjucVyqWLCIL8MrukBJV,SELL,LIMIT,277.00000000,0.1806,112160455,1:55:32 PM,277.00000000,277.00000000,0.1806,0.00012131,BNB,13841993,true,1:55:31 PM,50.0262,ZYLdJnMyjLqRNS3S
executionReport,12:11:27 AM,DOGEUSD,BxvERTJWtoDWaszEzqI5Yf,BUY,LIMIT,237.00000000,0.2110,110421991,12:11:27 AM,237.00000000,237.00000000,0.2110,0.00012000,BNB,13783682,true,12:07:54 AM,50.0070,Zdv8gooAgaq2ddvw
executionReport,4:48:42 AM,DOGEUSD,QbKNwztHP7JTs73GYUk0BN,SELL,LIMIT,277.00000000,0.1805,112387301,4:48:42 AM,277.00000000,277.00000000,0.1805,0.00012293,BNB,13850531,true,4:48:39 AM,49.9985,Zow15nlyHkGO1O4Z
executionReport,9:26:13 AM,DOGEUSD,yiBPlfEflvQXY2lMTA4OZo,SELL,LIMIT,267.00000000,0.1874,112068249,9:26:13 AM,267.00000000,267.00000000,0.1874,0.00012210,BNB,13836927,true,9:26:06 AM,50.0358,ZyTyY1vAoSYUpJ3g
executionReport,1:16:54 PM,DOGEUSD,sKdqwisDCgF245g5enkHBb,SELL,LIMIT,275.00000000,0.1815,112144767,1:16:54 PM,275.00000000,275.00000000,0.1815,0.00012089,BNB,13840985,true,1:16:53 PM,49.9125,a1syBZhI5AFt3EoS
executionReport,6:01:29 AM,DOGEUSD,GiIlMkreX8N2JFgUaWRxdz,BUY,LIMIT,233.00000000,0.2141,110773728,6:01:29 AM,233.00000000,233.00000000,0.2141,0.00011475,BNB,13792141,true,6:00:27 AM,49.8853,a461p9Ka7hXQo6Dy
executionReport,5:40:12 AM,DOGEUSD,2OIFktqr57aPOpi1zrKdqN,SELL,LIMIT,279.00000000,0.1794,112403470,5:40:12 AM,279.00000000,279.00000000,0.1794,0.00012293,BNB,13851272,true,5:40:04 AM,50.0526,a4lvLzeX3iZfRArp
